Times,NpuID(Idx),ChipId(Idx),Pwr(W),Temp(C),AI Core(%),AI Cpu(%),Ctrl Cpu(%),Memory(%),Memory BW(%),Adjusted CPU Power (W),CPU Energy (J),Total Energy (J)
937,0,0,8.6,50,0,12,62,84,6,28.21428571,3.385714286,3.385714286
938,0,0,8.4,50,0,11,55,85,15,28.21428571,3.103571429,3.103571429
939,0,0,8.4,50,0,19,86,81,7,28.21428571,5.360714286,5.360714286
940,0,0,8.5,50,0,16,96,81,5,28.21428571,4.514285714,4.514285714
941,0,0,8.5,50,0,9,94,75,3,28.21428571,2.539285714,2.539285714
942,0,0,8.5,50,0,30,98,88,15,28.21428571,8.464285714,8.464285714
943,0,0,8.6,51,0,20,80,81,7,28.42857143,5.685714286,5.685714286
944,0,0,8.6,51,0,22,96,81,6,28.42857143,6.254285714,6.254285714
945,0,0,8.5,50,0,12,90,83,3,28.21428571,3.385714286,3.385714286
946,0,0,8.4,50,0,9,56,85,3,28.21428571,2.539285714,2.539285714
947,0,0,8.2,49,0,9,60,82,4,28,2.52,2.52
948,0,0,8.1,50,0,7,57,83,4,28.21428571,1.975,1.975
949,0,0,8.1,51,0,12,61,84,10,28.42857143,3.411428571,3.411428571
950,0,0,8.3,50,0,12,90,81,4,28.21428571,3.385714286,3.385714286
951,0,0,8.3,50,0,15,96,81,3,28.21428571,4.232142857,4.232142857
952,0,0,8.3,50,0,13,88,83,2,28.21428571,3.667857143,3.667857143
953,0,0,8.3,50,0,7,57,85,3,28.21428571,1.975,1.975
954,0,0,8.2,50,0,11,60,83,11,28.21428571,3.103571429,3.103571429
955,0,0,8.2,49,0,21,88,77,13,28,5.88,5.88
956,0,0,8.3,50,0,19,92,81,3,28.21428571,5.360714286,5.360714286
957,0,0,8.4,50,0,11,87,81,4,28.21428571,3.103571429,3.103571429
958,0,0,8.4,50,0,15,94,81,5,28.21428571,4.232142857,4.232142857
959,0,0,8.4,50,0,13,95,81,3,28.21428571,3.667857143,3.667857143
960,0,0,8.4,50,0,12,95,81,3,28.21428571,3.385714286,3.385714286
961,0,0,8.4,50,0,15,97,81,5,28.21428571,4.232142857,4.232142857
962,0,0,8.4,50,0,14,81,87,7,28.21428571,3.95,3.95
963,0,0,8.3,51,0,13,79,81,3,28.42857143,3.695714286,3.695714286
964,0,0,8.4,50,0,17,94,81,3,28.21428571,4.796428571,4.796428571
965,0,0,8.4,51,0,22,96,81,6,28.42857143,6.254285714,6.254285714
966,0,0,8.4,50,0,21,94,81,5,28.21428571,5.925,5.925
967,0,0,8.4,51,0,14,97,81,2,28.42857143,3.98,3.98
968,0,0,8.4,50,0,14,90,82,3,28.21428571,3.95,3.95
969,0,0,8.3,50,0,10,58,85,3,28.21428571,2.821428571,2.821428571
970,0,0,8.2,50,0,10,59,82,2,28.21428571,2.821428571,2.821428571
971,0,0,8.2,50,0,17,64,83,3,28.21428571,4.796428571,4.796428571
972,0,0,8.2,50,0,12,58,85,3,28.21428571,3.385714286,3.385714286
973,0,0,8.1,50,0,10,60,83,3,28.21428571,2.821428571,2.821428571
974,0,0,8.1,50,0,12,74,81,3,28.21428571,3.385714286,3.385714286
975,0,0,8.2,51,0,26,94,81,5,28.42857143,7.391428571,7.391428571
976,0,0,8.3,50,0,12,91,81,4,28.21428571,3.385714286,3.385714286
977,0,0,8.3,50,0,7,62,83,4,28.21428571,1.975,1.975
978,0,0,8.3,50,0,10,67,89,7,28.21428571,2.821428571,2.821428571
979,0,0,8.3,51,0,18,62,89,7,28.42857143,5.117142857,5.117142857
980,0,0,8.3,50,0,9,63,89,8,28.21428571,2.539285714,2.539285714
981,0,0,8.3,49,0,13,60,89,8,28,3.64,3.64
982,0,0,8.2,50,0,8,58,89,19,28.21428571,2.257142857,2.257142857
983,0,0,8.3,50,0,24,100,93,15,28.21428571,6.771428571,6.771428571
984,0,0,8.6,51,0,10,85,84,7,28.42857143,2.842857143,2.842857143
985,0,0,8.5,50,0,16,63,85,8,28.21428571,4.514285714,4.514285714
986,0,0,8.4,50,0,15,90,81,7,28.21428571,4.232142857,4.232142857
987,0,0,8.5,50,0,17,97,81,2,28.21428571,4.796428571,4.796428571
988,0,0,8.4,51,0,21,96,81,6,28.42857143,5.97,5.97
989,0,0,8.4,51,0,24,96,81,1,28.42857143,6.822857143,6.822857143
990,0,0,8.4,51,0,13,93,81,4,28.42857143,3.695714286,3.695714286
991,0,0,8.4,50,0,21,95,81,3,28.21428571,5.925,5.925
992,0,0,8.4,51,0,25,61,81,4,28.42857143,7.107142857,7.107142857
993,0,0,8.4,49,0,15,75,81,5,28,4.2,4.2
994,0,0,8.5,50,0,7,90,81,6,28.21428571,1.975,1.975
995,0,0,8.4,51,0,11,96,81,5,28.42857143,3.127142857,3.127142857
996,0,0,8.4,50,0,22,95,81,7,28.21428571,6.207142857,6.207142857
997,0,0,8.4,51,0,18,96,81,4,28.42857143,5.117142857,5.117142857
998,0,0,8.4,50,0,16,94,81,5,28.21428571,4.514285714,4.514285714
999,0,0,8.4,50,0,11,96,81,3,28.21428571,3.103571429,3.103571429
1000,0,0,8.4,50,0,12,96,81,3,28.21428571,3.385714286,3.385714286
1001,0,0,8.3,51,0,15,94,81,5,28.42857143,4.264285714,4.264285714
1002,0,0,8.3,51,0,11,93,81,6,28.42857143,3.127142857,3.127142857
1003,0,0,8.4,51,0,14,92,81,4,28.42857143,3.98,3.98
1004,0,0,8.4,50,0,16,62,88,17,28.21428571,4.514285714,4.514285714
1005,0,0,8.3,51,0,11,75,82,3,28.42857143,3.127142857,3.127142857
1006,0,0,8.3,50,0,11,70,85,3,28.21428571,3.103571429,3.103571429
1007,0,0,8.3,51,0,7,57,83,2,28.42857143,1.99,1.99
1008,0,0,8.2,50,0,16,63,81,2,28.21428571,4.514285714,4.514285714
1009,0,0,8.2,51,0,23,95,81,6,28.42857143,6.538571429,6.538571429
1010,0,0,8.3,50,0,15,93,81,4,28.21428571,4.232142857,4.232142857
1011,0,0,8.3,50,0,11,87,89,6,28.21428571,3.103571429,3.103571429
1012,0,0,8.3,51,0,15,66,89,7,28.42857143,4.264285714,4.264285714
1013,0,0,8.3,50,0,15,63,89,7,28.21428571,4.232142857,4.232142857
1014,0,0,8.2,51,0,11,64,89,7,28.42857143,3.127142857,3.127142857
1015,0,0,8.2,51,0,9,59,90,15,28.42857143,2.558571429,2.558571429
1016,0,0,8.4,51,0,22,100,88,10,28.42857143,6.254285714,6.254285714
1017,0,0,8.7,51,0,25,89,85,8,28.42857143,7.107142857,7.107142857
1018,0,0,8.5,51,0,11,58,85,19,28.42857143,3.127142857,3.127142857
1019,0,0,8.5,50,0,11,84,83,3,28.21428571,3.103571429,3.103571429
1020,0,0,8.4,50,0,10,61,85,2,28.21428571,2.821428571,2.821428571
1021,0,0,8.2,50,0,10,58,83,4,28.21428571,2.821428571,2.821428571
1022,0,0,8.2,50,0,15,87,81,6,28.21428571,4.232142857,4.232142857
1023,0,0,8.3,50,0,37,96,81,5,28.21428571,10.43928571,10.43928571
1024,0,0,8.4,50,0,21,94,81,6,28.21428571,5.925,5.925
1025,0,0,8.4,51,0,13,94,81,6,28.42857143,3.695714286,3.695714286
1026,0,0,8.4,51,0,20,94,81,4,28.42857143,5.685714286,5.685714286
1027,0,0,8.4,51,0,13,93,77,16,28.42857143,3.695714286,3.695714286
1028,0,0,8.4,51,0,18,91,81,6,28.42857143,5.117142857,5.117142857
1029,0,0,8.6,51,0,13,88,81,2,28.42857143,3.695714286,3.695714286
1030,0,0,8.5,51,0,19,93,81,5,28.42857143,5.401428571,5.401428571
1031,0,0,8.4,51,0,8,94,81,3,28.42857143,2.274285714,2.274285714
1032,0,0,8.4,51,0,15,97,81,3,28.42857143,4.264285714,4.264285714
1033,0,0,8.4,51,0,12,93,81,3,28.42857143,3.411428571,3.411428571
1034,0,0,8.3,51,0,21,96,81,3,28.42857143,5.97,5.97
1035,0,0,8.3,51,0,12,99,80,13,28.42857143,3.411428571,3.411428571
1036,0,0,8.4,51,0,18,83,81,8,28.42857143,5.117142857,5.117142857
1037,0,0,8.6,51,0,29,95,81,5,28.42857143,8.244285714,8.244285714
1038,0,0,8.5,50,0,16,97,81,6,28.21428571,4.514285714,4.514285714
1039,0,0,8.5,51,0,16,90,81,5,28.42857143,4.548571429,4.548571429
1040,0,0,8.5,51,0,18,95,81,3,28.42857143,5.117142857,5.117142857
1041,0,0,8.4,51,0,14,92,81,4,28.42857143,3.98,3.98
1042,0,0,8.4,51,0,34,97,81,5,28.42857143,9.665714286,9.665714286
1043,0,0,8.4,51,0,11,97,81,5,28.42857143,3.127142857,3.127142857
1044,0,0,8.4,51,0,15,94,84,4,28.42857143,4.264285714,4.264285714
1045,0,0,8.3,51,0,14,57,85,3,28.42857143,3.98,3.98
1046,0,0,8.2,51,0,12,62,83,3,28.42857143,3.411428571,3.411428571
1047,0,0,8.2,51,0,12,71,81,5,28.42857143,3.411428571,3.411428571
1048,0,0,8.3,51,0,10,92,81,6,28.42857143,2.842857143,2.842857143
1049,0,0,8.3,51,0,18,85,89,8,28.42857143,5.117142857,5.117142857
1050,0,0,8.3,50,0,10,61,89,6,28.21428571,2.821428571,2.821428571
1051,0,0,8.2,50,0,9,59,89,8,28.21428571,2.539285714,2.539285714
1052,0,0,8.2,50,0,9,60,89,6,28.21428571,2.539285714,2.539285714
1053,0,0,8.2,51,0,10,61,90,16,28.42857143,2.842857143,2.842857143
1054,0,0,8.3,51,0,21,99,93,17,28.42857143,5.97,5.97
1055,0,0,8.6,51,0,15,84,85,9,28.42857143,4.264285714,4.264285714
1056,0,0,8.6,51,0,7,57,85,6,28.42857143,1.99,1.99
1057,0,0,8.4,51,0,12,66,81,4,28.42857143,3.411428571,3.411428571
1058,0,0,8.5,51,0,17,93,81,5,28.42857143,4.832857143,4.832857143
1059,0,0,8.5,51,0,17,95,81,3,28.42857143,4.832857143,4.832857143
1060,0,0,8.4,51,0,12,83,84,5,28.42857143,3.411428571,3.411428571
1061,0,0,8.3,51,0,9,58,85,17,28.42857143,2.558571429,2.558571429
1062,0,0,8.2,50,0,12,68,84,4,28.21428571,3.385714286,3.385714286
1063,0,0,8.2,51,0,17,90,81,3,28.42857143,4.832857143,4.832857143
1064,0,0,8.3,50,0,13,96,81,5,28.21428571,3.667857143,3.667857143
1065,0,0,8.3,51,0,11,88,76,10,28.42857143,3.127142857,3.127142857
1066,0,0,8.4,51,0,24,97,75,8,28.42857143,6.822857143,6.822857143
1067,0,0,8.6,51,0,38,85,81,4,28.42857143,10.80285714,10.80285714
1068,0,0,8.5,51,0,19,84,81,6,28.42857143,5.401428571,5.401428571
1069,0,0,8.6,51,0,12,95,81,2,28.42857143,3.411428571,3.411428571
1070,0,0,8.5,51,0,20,94,81,7,28.42857143,5.685714286,5.685714286
1071,0,0,8.5,51,0,20,93,81,3,28.42857143,5.685714286,5.685714286
1072,0,0,8.5,51,0,11,93,75,3,28.42857143,3.127142857,3.127142857
1073,0,0,8.4,51,0,17,99,77,14,28.42857143,4.832857143,4.832857143
1074,0,0,8.5,51,0,20,90,75,4,28.42857143,5.685714286,5.685714286
1075,0,0,8.5,51,0,14,86,81,4,28.42857143,3.98,3.98
1076,0,0,8.5,51,0,15,94,81,3,28.42857143,4.264285714,4.264285714
1077,0,0,8.5,51,0,18,95,81,3,28.42857143,5.117142857,5.117142857
1078,0,0,8.5,51,0,21,97,81,4,28.42857143,5.97,5.97
1079,0,0,8.4,50,0,12,85,85,9,28.21428571,3.385714286,3.385714286
1080,0,0,8.4,51,0,14,66,81,4,28.42857143,3.98,3.98
1081,0,0,8.4,51,0,9,95,81,4,28.42857143,2.558571429,2.558571429
1082,0,0,8.4,51,0,20,96,81,3,28.42857143,5.685714286,5.685714286
1083,0,0,8.4,51,0,22,97,75,7,28.42857143,6.254285714,6.254285714
1084,0,0,8.4,51,0,17,91,87,15,28.42857143,4.832857143,4.832857143
1085,0,0,8.5,51,0,15,92,81,4,28.42857143,4.264285714,4.264285714
1086,0,0,8.5,51,0,26,93,81,5,28.42857143,7.391428571,7.391428571
1087,0,0,8.5,51,0,17,95,81,5,28.42857143,4.832857143,4.832857143
1088,0,0,8.5,51,0,20,89,81,3,28.42857143,5.685714286,5.685714286
1089,0,0,8.4,51,0,12,95,81,3,28.42857143,3.411428571,3.411428571
1090,0,0,8.4,50,0,15,81,83,3,28.21428571,4.232142857,4.232142857
1091,0,0,8.3,51,0,27,72,84,12,28.42857143,7.675714286,7.675714286
1092,0,0,8.4,51,0,11,70,77,12,28.42857143,3.127142857,3.127142857
1093,0,0,8.4,51,0,15,94,81,4,28.42857143,4.264285714,4.264285714
1094,0,0,8.6,51,0,15,91,81,5,28.42857143,4.264285714,4.264285714
1095,0,0,8.6,51,0,18,93,82,3,28.42857143,5.117142857,5.117142857
1096,0,0,8.5,51,0,11,64,82,4,28.42857143,3.127142857,3.127142857
1097,0,0,8.4,51,0,13,71,81,7,28.42857143,3.695714286,3.695714286
1098,0,0,8.4,51,0,15,96,81,3,28.42857143,4.264285714,4.264285714
1099,0,0,8.5,51,0,18,97,75,4,28.42857143,5.117142857,5.117142857
1100,0,0,8.4,51,0,15,98,83,17,28.42857143,4.264285714,4.264285714
1101,0,0,8.4,51,0,7,81,81,5,28.42857143,1.99,1.99
1102,0,0,8.5,51,0,10,94,81,6,28.42857143,2.842857143,2.842857143
1103,0,0,8.5,51,0,25,93,82,13,28.42857143,7.107142857,7.107142857
1104,0,0,8.4,51,0,10,73,89,6,28.42857143,2.842857143,2.842857143
1105,0,0,8.4,51,0,7,57,89,6,28.42857143,1.99,1.99
1106,0,0,8.3,51,0,9,59,89,7,28.42857143,2.558571429,2.558571429
1107,0,0,8.2,51,0,11,56,89,7,28.42857143,3.127142857,3.127142857
1108,0,0,8.2,51,0,20,92,91,16,28.42857143,5.685714286,5.685714286
1109,0,0,8.5,51,0,20,93,85,7,28.42857143,5.685714286,5.685714286
1110,0,0,8.6,51,0,5,59,85,9,28.42857143,1.421428571,1.421428571
1111,0,0,8.5,51,0,18,67,86,6,28.42857143,5.117142857,5.117142857
1112,0,0,8.5,51,0,24,90,81,5,28.42857143,6.822857143,6.822857143
1113,0,0,8.5,51,0,11,95,81,7,28.42857143,3.127142857,3.127142857
1114,0,0,8.5,50,0,9,82,84,4,28.21428571,2.539285714,2.539285714
1115,0,0,8.4,51,0,13,69,81,7,28.42857143,3.695714286,3.695714286
1116,0,0,8.5,51,0,23,69,89,9,28.42857143,6.538571429,6.538571429
1117,0,0,8.4,51,0,5,59,89,6,28.42857143,1.421428571,1.421428571
1118,0,0,8.3,51,0,7,58,89,8,28.42857143,1.99,1.99
1119,0,0,8.3,51,0,19,65,89,8,28.42857143,5.401428571,5.401428571
1120,0,0,8.3,51,0,9,63,91,19,28.42857143,2.558571429,2.558571429
1121,0,0,8.5,51,0,16,100,85,8,28.42857143,4.548571429,4.548571429
1122,0,0,8.6,51,0,12,60,85,7,28.42857143,3.411428571,3.411428571
1123,0,0,8.5,51,0,17,67,86,6,28.42857143,4.832857143,4.832857143
1124,0,0,8.6,51,0,20,95,81,3,28.42857143,5.685714286,5.685714286
1125,0,0,8.5,51,0,21,96,81,3,28.42857143,5.97,5.97
1126,0,0,8.4,51,0,12,92,81,5,28.42857143,3.411428571,3.411428571
1127,0,0,8.4,51,0,24,95,81,5,28.42857143,6.822857143,6.822857143
1128,0,0,8.5,51,0,17,94,81,4,28.42857143,4.832857143,4.832857143
1129,0,0,8.4,51,0,20,90,89,6,28.42857143,5.685714286,5.685714286
1130,0,0,8.3,51,0,6,61,89,9,28.42857143,1.705714286,1.705714286
1131,0,0,8.2,51,0,9,60,89,7,28.42857143,2.558571429,2.558571429
1132,0,0,8.2,51,0,14,62,89,8,28.42857143,3.98,3.98
1133,0,0,8.2,51,0,14,59,90,15,28.42857143,3.98,3.98
1134,0,0,8.2,51,0,13,79,93,15,28.42857143,3.695714286,3.695714286
1135,0,0,8.6,51,0,18,70,85,7,28.42857143,5.117142857,5.117142857
1136,0,0,8.6,51,0,9,61,85,18,28.42857143,2.558571429,2.558571429
1137,0,0,8.5,51,0,36,88,75,4,28.42857143,10.23428571,10.23428571
1138,0,0,8.6,51,0,14,92,83,11,28.42857143,3.98,3.98
1139,0,0,8.6,51,0,14,85,81,3,28.42857143,3.98,3.98
1140,0,0,8.6,51,0,19,97,81,7,28.42857143,5.401428571,5.401428571
1141,0,0,8.5,51,0,34,93,75,3,28.42857143,9.665714286,9.665714286
1142,0,0,8.5,51,0,12,94,82,17,28.42857143,3.411428571,3.411428571
1143,0,0,8.6,51,0,16,80,81,3,28.42857143,4.548571429,4.548571429
1144,0,0,8.6,51,0,20,95,81,4,28.42857143,5.685714286,5.685714286
1145,0,0,8.5,51,0,17,85,83,3,28.42857143,4.832857143,4.832857143
1146,0,0,8.4,51,0,8,58,85,3,28.42857143,2.274285714,2.274285714
1147,0,0,8.2,51,0,7,66,83,3,28.42857143,1.99,1.99
1148,0,0,8.3,51,0,9,60,81,5,28.42857143,2.558571429,2.558571429
1149,0,0,8.3,51,0,16,94,81,4,28.42857143,4.548571429,4.548571429
1150,0,0,8.3,51,0,9,94,81,4,28.42857143,2.558571429,2.558571429
1151,0,0,8.3,51,0,11,72,85,3,28.42857143,3.127142857,3.127142857
1152,0,0,8.2,51,0,11,62,82,3,28.42857143,3.127142857,3.127142857
1153,0,0,8.2,51,0,13,78,81,5,28.42857143,3.695714286,3.695714286
1154,0,0,8.3,51,0,12,99,81,2,28.42857143,3.411428571,3.411428571
1155,0,0,8.3,51,0,16,98,81,7,28.42857143,4.548571429,4.548571429
1156,0,0,8.3,51,0,13,96,75,4,28.42857143,3.695714286,3.695714286
1157,0,0,8.3,51,0,17,88,88,10,28.42857143,4.832857143,4.832857143
1158,0,0,8.5,51,0,16,88,81,4,28.42857143,4.548571429,4.548571429
1159,0,0,8.5,51,0,10,93,81,4,28.42857143,2.842857143,2.842857143
1160,0,0,8.4,51,0,17,94,81,5,28.42857143,4.832857143,4.832857143
1161,0,0,8.5,51,0,16,96,81,3,28.42857143,4.548571429,4.548571429
1162,0,0,8.4,51,0,11,94,81,6,28.42857143,3.127142857,3.127142857
1163,0,0,8.4,51,0,14,91,82,3,28.42857143,3.98,3.98
1164,0,0,8.3,51,0,8,57,85,3,28.42857143,2.274285714,2.274285714
1165,0,0,8.2,51,0,14,64,83,2,28.42857143,3.98,3.98
1166,0,0,8.3,51,0,25,64,81,5,28.42857143,7.107142857,7.107142857
1167,0,0,8.3,51,0,16,96,81,2,28.42857143,4.548571429,4.548571429
1168,0,0,8.3,51,0,21,96,81,5,28.42857143,5.97,5.97
1169,0,0,8.4,52,0,18,92,81,5,28.64285714,5.155714286,5.155714286
1170,0,0,8.5,52,0,22,95,79,5,28.64285714,6.301428571,6.301428571
1171,0,0,8.4,51,0,22,98,81,5,28.42857143,6.254285714,6.254285714
1172,0,0,8.5,51,0,15,81,81,7,28.42857143,4.264285714,4.264285714
1173,0,0,8.6,51,0,23,94,81,5,28.42857143,6.538571429,6.538571429
1174,0,0,8.5,51,0,14,92,81,3,28.42857143,3.98,3.98
1175,0,0,8.4,51,0,15,87,85,3,28.42857143,4.264285714,4.264285714
1176,0,0,8.3,51,0,12,63,81,3,28.42857143,3.411428571,3.411428571
1177,0,0,8.2,51,0,13,58,81,5,28.42857143,3.695714286,3.695714286
1178,0,0,8.3,51,0,21,90,81,2,28.42857143,5.97,5.97
1179,0,0,8.3,51,0,13,96,81,7,28.42857143,3.695714286,3.695714286
1180,0,0,8.3,51,0,10,67,85,10,28.42857143,2.842857143,2.842857143
1181,0,0,8.3,51,0,13,71,81,7,28.42857143,3.695714286,3.695714286
1182,0,0,8.4,51,0,11,89,81,5,28.42857143,3.127142857,3.127142857
1183,0,0,8.4,51,0,18,94,81,4,28.42857143,5.117142857,5.117142857
1184,0,0,8.4,51,0,16,87,85,13,28.42857143,4.548571429,4.548571429
1185,0,0,8.4,51,0,16,70,75,4,28.42857143,4.548571429,4.548571429
1186,0,0,8.4,51,0,31,98,81,16,28.42857143,8.812857143,8.812857143
1187,0,0,8.5,51,0,10,83,81,7,28.42857143,2.842857143,2.842857143
1188,0,0,8.6,51,0,18,95,81,5,28.42857143,5.117142857,5.117142857
1189,0,0,8.5,51,0,19,88,89,8,28.42857143,5.401428571,5.401428571
1190,0,0,8.4,51,0,23,63,89,6,28.42857143,6.538571429,6.538571429
1191,0,0,8.4,51,0,11,61,89,8,28.42857143,3.127142857,3.127142857
1192,0,0,8.3,51,0,5,60,89,7,28.42857143,1.421428571,1.421428571
1193,0,0,8.2,51,0,8,59,89,15,28.42857143,2.274285714,2.274285714
1194,0,0,8.3,51,0,22,99,92,16,28.42857143,6.254285714,6.254285714
1195,0,0,8.7,51,0,12,83,85,7,28.42857143,3.411428571,3.411428571
1196,0,0,8.6,51,0,5,60,85,7,28.42857143,1.421428571,1.421428571
1197,0,0,8.4,51,0,12,76,81,7,28.42857143,3.411428571,3.411428571
1198,0,0,8.6,51,0,22,87,81,5,28.42857143,6.254285714,6.254285714
1199,0,0,8.5,51,0,10,95,81,5,28.42857143,2.842857143,2.842857143
1200,0,0,8.5,51,0,13,95,81,4,28.42857143,3.695714286,3.695714286
1201,0,0,8.5,52,0,22,94,81,4,28.64285714,6.301428571,6.301428571
1202,0,0,8.4,52,0,22,91,89,8,28.64285714,6.301428571,6.301428571
1203,0,0,8.5,51,0,9,58,89,7,28.42857143,2.558571429,2.558571429
1204,0,0,8.3,51,0,11,59,89,6,28.42857143,3.127142857,3.127142857
1205,0,0,8.3,51,0,8,58,89,8,28.42857143,2.274285714,2.274285714
1206,0,0,8.2,52,0,15,63,91,19,28.64285714,4.296428571,4.296428571
1207,0,0,8.4,51,0,19,96,83,8,28.42857143,5.401428571,5.401428571
1208,0,0,8.7,51,0,8,60,85,6,28.42857143,2.274285714,2.274285714
1209,0,0,8.5,51,0,15,59,86,16,28.42857143,4.264285714,4.264285714
1210,0,0,8.4,51,0,25,91,81,7,28.42857143,7.107142857,7.107142857
1211,0,0,8.6,51,0,23,94,81,8,28.42857143,6.538571429,6.538571429
1212,0,0,8.5,52,0,12,97,75,5,28.64285714,3.437142857,3.437142857
1213,0,0,8.5,51,0,14,92,83,6,28.42857143,3.98,3.98
1214,0,0,8.6,51,0,23,89,81,5,28.42857143,6.538571429,6.538571429
1215,0,0,8.6,52,0,15,96,81,4,28.64285714,4.296428571,4.296428571
1216,0,0,8.6,51,0,40,92,84,4,28.42857143,11.37142857,11.37142857
1217,0,0,8.4,51,0,15,61,87,9,28.42857143,4.264285714,4.264285714
1218,0,0,8.3,51,0,11,63,81,6,28.42857143,3.127142857,3.127142857
1219,0,0,8.3,51,0,20,80,81,4,28.42857143,5.685714286,5.685714286
1220,0,0,8.4,52,0,22,96,81,4,28.64285714,6.301428571,6.301428571
1221,0,0,8.4,52,0,21,96,81,5,28.64285714,6.015,6.015
1222,0,0,8.4,51,0,18,97,81,4,28.42857143,5.117142857,5.117142857
1223,0,0,8.4,52,0,21,95,89,7,28.64285714,6.015,6.015
1224,0,0,8.4,51,0,10,65,89,6,28.42857143,2.842857143,2.842857143
1225,0,0,8.3,51,0,7,57,89,8,28.42857143,1.99,1.99
1226,0,0,8.2,52,0,10,63,89,8,28.64285714,2.864285714,2.864285714
1227,0,0,8.3,51,0,21,63,89,5,28.42857143,5.97,5.97
1228,0,0,8.3,51,0,11,79,92,14,28.42857143,3.127142857,3.127142857
1229,0,0,8.6,51,0,15,100,85,7,28.42857143,4.264285714,4.264285714
1230,0,0,8.6,51,0,8,68,85,8,28.42857143,2.274285714,2.274285714
1231,0,0,8.4,52,0,20,87,81,8,28.64285714,5.728571429,5.728571429
1232,0,0,8.5,51,0,9,69,89,8,28.42857143,2.558571429,2.558571429
1233,0,0,8.4,51,0,7,58,89,7,28.42857143,1.99,1.99
1234,0,0,8.3,52,0,10,60,89,8,28.64285714,2.864285714,2.864285714
1235,0,0,8.3,51,0,14,63,89,6,28.42857143,3.98,3.98
1236,0,0,8.3,52,0,20,90,92,17,28.64285714,5.728571429,5.728571429
1237,0,0,8.6,52,0,18,94,85,8,28.64285714,5.155714286,5.155714286
1238,0,0,8.6,51,0,14,64,85,7,28.42857143,3.98,3.98
1239,0,0,8.5,51,0,8,58,81,5,28.42857143,2.274285714,2.274285714
1240,0,0,8.6,51,0,32,99,81,7,28.42857143,9.097142857,9.097142857
1241,0,0,8.6,52,0,15,91,81,2,28.64285714,4.296428571,4.296428571
1242,0,0,8.5,51,0,11,95,81,8,28.42857143,3.127142857,3.127142857
1243,0,0,8.5,52,0,19,97,81,2,28.64285714,5.442142857,5.442142857
1244,0,0,8.5,51,0,15,94,81,4,28.42857143,4.264285714,4.264285714
1245,0,0,8.4,51,0,4,58,85,3,28.42857143,1.137142857,1.137142857
1246,0,0,8.3,52,0,10,59,81,3,28.64285714,2.864285714,2.864285714
1247,0,0,8.2,51,0,10,65,81,4,28.42857143,2.842857143,2.842857143
1248,0,0,8.2,52,0,17,78,81,3,28.64285714,4.869285714,4.869285714
1249,0,0,8.3,51,0,14,94,81,5,28.42857143,3.98,3.98
1250,0,0,8.3,51,0,16,96,89,6,28.42857143,4.548571429,4.548571429
1251,0,0,8.3,52,0,12,68,89,6,28.64285714,3.437142857,3.437142857
1252,0,0,8.3,51,0,16,67,89,7,28.42857143,4.548571429,4.548571429
1253,0,0,8.3,51,0,9,59,89,7,28.42857143,2.558571429,2.558571429
1254,0,0,8.2,51,0,9,59,89,8,28.42857143,2.558571429,2.558571429
1255,0,0,8.3,52,0,15,81,92,13,28.64285714,4.296428571,4.296428571
1256,0,0,8.6,51,0,24,98,85,7,28.42857143,6.822857143,6.822857143
1257,0,0,8.6,52,0,10,68,85,8,28.64285714,2.864285714,2.864285714
1258,0,0,8.4,52,0,12,78,86,9,28.64285714,3.437142857,3.437142857
1259,0,0,8.5,51,0,19,86,81,5,28.42857143,5.401428571,5.401428571
1260,0,0,8.6,51,0,27,92,81,2,28.42857143,7.675714286,7.675714286
1261,0,0,8.5,52,0,17,94,81,4,28.64285714,4.869285714,4.869285714
1262,0,0,8.4,52,0,20,96,81,3,28.64285714,5.728571429,5.728571429
1263,0,0,8.4,51,0,18,91,81,4,28.42857143,5.117142857,5.117142857
1264,0,0,8.4,51,0,9,76,87,9,28.42857143,2.558571429,2.558571429
1265,0,0,8.4,52,0,21,72,81,6,28.64285714,6.015,6.015
1266,0,0,8.5,52,0,8,80,81,6,28.64285714,2.291428571,2.291428571
1267,0,0,8.5,52,0,17,90,75,3,28.64285714,4.869285714,4.869285714
1268,0,0,8.4,52,0,33,98,81,4,28.64285714,9.452142857,9.452142857
1269,0,0,8.5,52,0,9,87,81,6,28.64285714,2.577857143,2.577857143
1270,0,0,8.5,52,0,21,90,81,4,28.64285714,6.015,6.015
1271,0,0,8.5,52,0,14,95,79,7,28.64285714,4.01,4.01
1272,0,0,8.5,52,0,22,94,81,7,28.64285714,6.301428571,6.301428571
1273,0,0,8.5,52,0,18,83,81,4,28.64285714,5.155714286,5.155714286
1274,0,0,8.6,51,0,8,93,81,6,28.42857143,2.274285714,2.274285714
1275,0,0,8.5,51,0,15,93,81,4,28.42857143,4.264285714,4.264285714
1276,0,0,8.5,51,0,22,98,81,8,28.42857143,6.254285714,6.254285714
1277,0,0,8.5,52,0,17,90,81,4,28.64285714,4.869285714,4.869285714
1278,0,0,8.5,52,0,4,74,88,5,28.64285714,1.145714286,1.145714286
1279,0,0,8.4,52,0,12,67,83,4,28.64285714,3.437142857,3.437142857
1280,0,0,8.4,51,0,11,66,84,11,28.42857143,3.127142857,3.127142857
1281,0,0,8.4,52,0,8,85,81,4,28.64285714,2.291428571,2.291428571
